,User,Text,Date,Favorites,Retweets,Mentions,HashTags,Search Keywords
526,thestylevamp,@AmericanAir @united W’ the rise of covid you’re opting to board at full capacity? With no social distancing! Are you for real? There has not been any Nat’l notice that the pandemic has stopped. This is irresponsible and dangerous! Pretty much F’ Americans as long as ur making $,2020-06-27 22:32:59+00:00,0.0,0.0,@AmericanAir @united,,covid
527,NikkiBeauchamp,State Asks Guests At Westchester County Graduation To Quarantine After Student Tests Positive For COVID-19 https://gothamist.com/news/state-asks-guests-westchester-county-graduation-quarantine-after-student-tests-positive-covid-19?mc_cid=fd89cc2dfb&amp;mc_eid=275d91d1dd&amp;utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=shared_twitter via @gothamist #COVID19 #coronavirus #CoronavirusPandemic #westchester,2020-06-27 22:29:37+00:00,0.0,0.0,@Gothamist,#COVID19 #coronavirus #CoronavirusPandemic #westchester,covid
528,FredSteinmann53,Over 10mm watched on various media. People were scared off by Covid and your violent friends who were planning trouble.,2020-06-27 22:25:43+00:00,0.0,1.0,,,covid
529,PraveenBalla_,Interesting. That is not the true in neighbor Sweden though right? Doesn’t Sweden have the highest Covid-19 mortality rates for not having a lockdown and not wearing masks? (Via Bloomberg from 6/24) ,2020-06-27 22:21:45+00:00,0.0,0.0,,,covid
530,HeroldKhagan,COVID-19 is here to stay in the United States because Americans are too arrogant to follow social distancing rules to stay safe.,2020-06-27 22:20:42+00:00,0.0,0.0,,,covid
531,HeroldKhagan,Governors who reopened early are putting millions of Americans at risk with Covid-19. It is too soon to reopen! What good is an economy if people are too sick to work or dead?,2020-06-27 22:18:47+00:00,0.0,0.0,,,covid
532,HeroldKhagan,Many of these governors do not know or understand the gravity of the situation facing the American people with COVID-19. The elected officials only care about the economic impact facing their respective states. The health of millions are at risk!,2020-06-27 22:15:27+00:00,0.0,0.0,,,covid
533,ricoincarnati,"All this covid talk and have yet to see anyone talk about how to improve your immune system like getting sleep, vitamin d, working out and being active, drinking enough water...",2020-06-27 22:15:01+00:00,2.0,6.0,,,covid
534,richmintz,"I had a covid antibody test 3 weeks after the onset of my symptoms, and it just came back negative. So looks like I didn’t have covid (and am still susceptible like everyone else, pls don’t cough your cooties in my face, wear a mask, etc.).",2020-06-27 22:07:05+00:00,0.0,7.0,,,covid
535,marmig_______,Covid 19 algo asi como El Pacha O Aquel Narraror Baboso del Licey ?,2020-06-27 22:04:22+00:00,0.0,0.0,,,covid
536,MauriceMichael,Cuomo launches probe into high school graduation COVID-19 cluster https://mol.im/a/8466759 via @MailOnline,2020-06-27 22:02:09+00:00,0.0,1.0,@MailOnline,,covid
537,MauriceMichael,"Pence postpones Arizona, Florida campaign events due to COVID-19 spike https://mol.im/a/8466789 via @MailOnline",2020-06-27 22:01:23+00:00,0.0,0.0,@MailOnline,,covid
538,eleaeaston,What plans did you have for this year that were sadly foiled by covid?,2020-06-27 21:51:46+00:00,0.0,0.0,,,covid
539,latoyashauntay,"Ma'am, I have a WHOLE ass breathing problem too BUT some of us cannot take a chance dancing w/ you in a Trader Joe's line to possibly never breathe again. Wear your damn mask so we can all breathe in these COVID laced streets. Or better yet: Curb Side Pickup. All these excuses. ",2020-06-27 21:46:34+00:00,2.0,58.0,,,covid
540,philipduff,"Tough to rewatch it indeed. I don’t think sitcoms age half as well as dramas: Sopranos the second time (my COVID hobby) around is still , as they say.",2020-06-27 21:41:53+00:00,0.0,0.0,,,covid
541,IFT_Eli,"Wait HUH? He one of them guys, but winning a championship during covid &amp; racism doesn’t take you to another level . Racism been alive, some athletes can’t even play, and what about if another player wins? They a different breed too? No lol. Season shouldn’t even be resuming ",2020-06-27 21:40:04+00:00,0.0,0.0,,,covid
542,brocapital,"Enrique, crees @ClaudiaLopez tenga el valor de responder a sus inquietudes.? Al ritmo q lleva y con Covid-19 abordo, la$finanza$del Distrito van a quedar bien averiadas, quizas con record histórico de déficit. La izquierda encontro en la capital el lugar predilecto de riqueza.! ",2020-06-27 21:39:38+00:00,0.0,0.0,@ClaudiaLopez,,covid
543,AnabelPNYC,Repeat after me: #COVID-19 isn’t over.,2020-06-27 21:30:06+00:00,1.0,4.0,,#COVID,covid
544,KnotMarshall,RAT INFESTED WHITE HOUSE! Started to smell like Something is totally rotten there! DISGRACEFUL IMPOTUS Donald J Rump Thank you so much for Making America a Third World little DICTATORSHIP 117 000 Deaths Covid-19 42 Million Unemployed 26 Trillions Dollars in DEBT #FAKETRIOTS,2020-06-27 21:29:37+00:00,0.0,0.0,,#FAKETRIOTS,covid
545,JSeibContreras,"We suck ""The US sets a new record for daily new COVID-19 cases"" ",2020-06-27 21:16:16+00:00,0.0,0.0,,,covid
546,Liam__GQ,"We have a bunch of idiots in this country that say masks take away aMeRiCaN fReEdOm and a stupendous traitor of a president, so our Covid cases won’t be going down any time soon tbh",2020-06-27 21:14:09+00:00,0.0,1.0,,,covid
547,JakeHudnut,"We allowed expaned outdoor *seating* for dining, not outdoor beer gardens. This matters. This is a public health issue. CA, TX, and others are seeing COVID numbers on the rise. We can’t get careless, and here is a business putting their profit over people’s health. (2/4)",2020-06-27 21:12:27+00:00,1.0,32.0,,,covid
548,Lissy_Roberts,I want to see the FULL quarantine version of #thebachelorette @ABCNetwork I want all the BTS. I want to see the COVID tests. I want to see the luggage being sanitized. I want the MOST DRAMATIC PANDEMIC season yet. Nothing less.,2020-06-27 21:03:49+00:00,0.0,1.0,@ABCNetwork,#thebachelorette #thebachelorette,covid
549,KingKaiser718,"I agree with you there , when nyc was hit first ...nyc did not release or were able to count the total covid deaths accurately .. many died in their homes and many died of covid related complications . Most of these deaths were not in the overall tally",2020-06-27 20:59:27+00:00,0.0,0.0,,,covid
550,KGFORHAIR,Issa #covid clean up!!! . . #bluntcuts #healthyhair #bombshelloil #hairgrowthoils #bigchop #covidhaircut #happyclients #nycsalon #phase2 #kgforhair #haircut #hairstylist #hairstyles @bleu sur bleu https://www.instagram.com/p/CB8-Uh2JBfF/?igshid=10z4qzdoo6k8z,2020-06-27 20:55:54+00:00,0.0,0.0,,#covid #bluntcuts #healthyhair #bombshelloil #hairgrowthoils #bigchop #covidhaircut #happyclients #nycsalon #phase2 #kgforhair #haircut #hairstylist #hairstyles,covid
551,Kizzbeth,"Some #art and #signsofthetimes #art #fightwithart #neighborhood #community #walkingthedog #brooklyn #covid_19 @Brooklyn, New York https://www.instagram.com/p/CB8-Mbap1LD/?igshid=bar8uj2bk73h",2020-06-27 20:54:49+00:00,0.0,0.0,,#art #signsofthetimes #art #fightwithart #neighborhood #community #walkingthedog #brooklyn #covid_19,covid
552,imerikv,Bro around March I completely lost my sense of taste and smell for about 3-4 whole weeks... I deff had Covid back then ,2020-06-27 20:51:20+00:00,0.0,2.0,,,covid
553,angielalagrace,Stocked up on additional covid essentials because surges. Continue to be safe yall.,2020-06-27 20:46:49+00:00,0.0,7.0,,,covid
554,DocDavePerez,Great insight from Paul Krugman on the impact on our economy because the first wave of the COVID 19 continues unabated ,2020-06-27 20:40:05+00:00,0.0,0.0,,,covid
555,carrasquillo784,"This makes sense that the US that’s a new record for daily new COVID-19 cases. In the Bronx late last night from 11p until 3:30 AM They were hooligans in the Bronx In large gatherings, drinking &amp; blasting music; I saw a cop car just stroll on by not doing anything. When asked.. ",2020-06-27 20:33:33+00:00,0.0,0.0,,,covid
556,GY312,I took the covid test this week and tested negative. Ain’t been this geeked for a negative test since I was single ,2020-06-27 20:31:07+00:00,0.0,1.0,,,covid
557,jazza2z,"This is the type of logic all racist use. With regard to racism, this country has behaved exactly like Donald Trump has with Covid. Ignorance is dangerous. There is one race, human. It’s a scientifically proven fact! ",2020-06-27 20:31:02+00:00,0.0,0.0,,,covid
558,LettyBKNY,"@realDonaldTrump Florida COVID-19 daily cases surge to more than 9,500; most during pandemic and your putting energy into MONUMENTS? http://7ny.tv/3eFPc",2020-06-27 20:27:27+00:00,0.0,0.0,@realDonaldTrump,,covid
559,TynanPants,Gonna declare this the “trump manipulates COVID stats for political gain” thread https://twitter.com/richardhine/status/1276881827702153218?s=21,2020-06-27 20:24:40+00:00,0.0,1.0,,,covid
560,photofervor,"NYC + Covid = Gotham, no? #Gotham #NewYorkCity #DarkDays #Rainy #CovidDays #BatSignal #Coronavirus #Graffiti #BrooklynBridge #UrbanLandscape #NYCPhotography #UrbanExplorer #Wanderer #SeeYourCity #SeekAndShare #BlackAndWhitePhotography #BNW #DiscoverNYC #NYC #Manhattan",2020-06-27 20:05:09+00:00,3.0,2.0,,#Gotham #NewYorkCity #DarkDays #Rainy #CovidDays #BatSignal #Coronavirus #Graffiti #BrooklynBridge #UrbanLandscape #NYCPhotography #UrbanExplorer #Wanderer #SeeYourCity #SeekAndShare #BlackAndWhitePhotography #BNW #DiscoverNYC #NYC #Manhattan,covid
561,bestcoastin,Trump would totally own Biden if he corrected him on exactly how many people died from Covid complications under his watch. Just destroy him! ,2020-06-27 20:03:03+00:00,0.0,1.0,,,covid
562,BrandonBurner66,Presidential COVID-19 press conferences less and less #OftenMakesMeJustShrug,2020-06-27 20:01:30+00:00,1.0,4.0,,#OftenMakesMeJustShrug,covid
563,jazza2z,"Joe Biden refuses to listen to the people. He is AGAINST Medicare4All, although in light of COVID-19, that is an idiotic and dangerous position! Health Care is a human right! Surely he knows that the lack of health care significantly increased Covid deaths in POC nationwide. ",2020-06-27 19:58:13+00:00,0.0,0.0,,,covid
564,SatoMoughalian,"Thankfully, I’m trained in holding my breath Seriously, though, I hope that Covid cooperates, and the path to publication gets smoother than it must be right now.",2020-06-27 19:50:56+00:00,0.0,0.0,,,covid
565,jamiaw,CoVID and cancer.,2020-06-27 19:44:53+00:00,0.0,1.0,,,covid
566,nate_bowling,Just cleared customs at JFK. No additional screening. No temp check. No one asked to see the health screening form I was given to fill out or the negative Covid test result I got in Abu Dhabi. It's like y'all aren't even trying anymore.,2020-06-27 19:42:23+00:00,293.0,1163.0,,,covid
567,PeteRosado87,"In October of 2019, the friendship between @sofiealltimelow &amp; myself hit a rocky patch &amp; while we continued to work together professionally, we rarely spoke personally. It wasn’t until slightly prior to the COVID-19 pandemic that we began communicating again. #SpeakingOut (9/?)",2020-06-27 19:38:42+00:00,0.0,1.0,@sofiealltimelow,#SpeakingOut,covid
568,rsquines,Dear Family & Friends on IG: I’ve been vocalizing lately and recording all vocal parts to my “LUX AETERNA: In Memoriam Covid-19 Victims” for SATB a cappella choir. And I’m happy to share this work-in-progress with… https://www.instagram.com/p/CB81b_fAgLI/?igshid=1mml4j8ob7zx5,2020-06-27 19:38:17+00:00,0.0,0.0,,,covid
569,joemoe79,"@YoursTrulySha opening up a covid tent, he swears he’ll suck the Covid outta ya for $69.99 immediate results",2020-06-27 19:35:36+00:00,0.0,2.0,@YoursTrulySha,,covid
570,mokrzm,Congratulations colleagues Drs Neelja Kumar and Ryan Mocerino. Case of Renal artery thrombosis and infarction in a Covid infected woman. #COVID19 #ASN @MontefioreNYC,2020-06-27 19:20:59+00:00,0.0,2.0,@MontefioreNYC,#COVID19 #ASN,covid
571,MerrylWiener,During Covid times only. ,2020-06-27 19:19:47+00:00,0.0,0.0,,,covid
572,watergatesummer,Please make sure that press lets him know it's another record setting Covid day..still rising in 32 states ...and running out of ICU beds in 4 states ....,2020-06-27 19:16:45+00:00,0.0,2.0,,,covid
573,RustyMowery,Over booking flights is IRRESPONSIBILE given the rise in COVID-19 numbers...UNACCEPTABLE @AmericanAir #profitsoverlives,2020-06-27 19:10:46+00:00,0.0,0.0,@AmericanAir,#profitsoverlives,covid
574,IAM_KOTON,Doesn’t COVID affect people more who have breathing problems? She should scream “I have no common sense”,2020-06-27 19:10:03+00:00,0.0,0.0,,,covid
575,_RoNior,Reading this article about Covid-19.....this shit is scary..... ,2020-06-27 19:05:34+00:00,0.0,1.0,,,covid
576,wonderfrankiiee,"Just got tested for COVID + COVID antibodies for free at the cityMD on 181st. If you’ve been protesting, having sneaky ass links or traveling you better get your ass tested. Everyone else too.",2020-06-27 18:58:59+00:00,14.0,24.0,,,covid
577,mariteskaufer,I had a breathing problem during the 8 weeks that I was recovering from COVID-19 - had trouble speaking at a normal volume for more than 45 seconds &amp; had to cough &amp; drink water after speaking. I can't imagine anyone with breathing problems being able to sustain yelling like her.,2020-06-27 18:55:55+00:00,3.0,14.0,,,covid
578,maurolillog,"Don José, un tipazo. Lo conocí por 10 años. Todos le decían el portero. Para mi era, Don José.Compartimos mil bebidas, completos y varios campeonatos de natación. Se murió hoy por Covid-19. Uno de los hijos lo contagio, ya que no les alcanzó el bono de emergencia.Abrazo al cielo",2020-06-27 18:39:25+00:00,1.0,3.0,,,covid
579,AnitaMEndeman,New York Daily News: Cuomo announces probe of Westchester HS graduation ceremony with COVID-19 positive guest. https://www.nydailynews.com/new-york/ny-coronavirus-westchester-graduation-20200627-4rrjtrxtova4pcrh7g3lcewati-story.html via @GoogleNews,2020-06-27 18:35:50+00:00,0.0,0.0,@googlenews,,covid
580,taylormone__,Why do people think just because they already COVID means they can’t get it again?,2020-06-27 18:33:48+00:00,0.0,0.0,,,covid
581,tmartinthe3rd,"Dan I agree with you generally but Covid doesn't kill on day 1 of infection/diagnosis, there is a 10-20 day lag with the data. It's likely the death rate will start to go up as these new cases get further along and some people develop more severe symptoms",2020-06-27 18:31:33+00:00,0.0,12.0,,,covid
582,Tpgrizz,Agreed Florida is terrible rn i would say somewhere in the northeast cause tgey tge only area where covid isnt spiking back up,2020-06-27 18:29:20+00:00,0.0,0.0,,,covid
583,mariteskaufer,"As an actual survivor of COVID-19 (took me 8 weeks to recover), I can definitively state that the virus is not like a cold or the seasonal flu. It is not a simple matter of contracting the virus and building up immunity as evidenced by the 130,000 Americans who have already died.",2020-06-27 18:25:44+00:00,24.0,466.0,,,covid
584,SaunderMichaelM,Just a reminder COVID’s not over- wear a mask #BlackLivesMatter Arrest the men who murdered #BreonnaTaylor And finally- #DefundThePolice and #DefundTheNYPD,2020-06-27 18:12:44+00:00,7.0,16.0,,#BlackLivesMatter #BlackLivesMatter #BreonnaTaylor #DefundThePolice #DefundTheNYPD,covid
585,thebyron,Repost by _reposta ——— Jamaica COVID Response is Impressive Y’all!!!!!! I am blown away by the Jamaican COVID-19 response. This is what you do when you care about your people. When you care about the disparate… https://www.instagram.com/p/CB8q9aPjpBs/?igshid=1tx9iobd64eym,2020-06-27 18:07:32+00:00,0.0,0.0,,,covid
586,CristyDwyer,"Thank you for your care, kindness and concern for those around you! It’s how it *should* be...everybody needs to pledge “I wear a mask for you, and you wear a mask for me.” #CommonSenseSavesLives #COVID",2020-06-27 17:58:45+00:00,1.0,1.0,,#CommonSenseSavesLives #COVID,covid
587,AmBeautifulShow,Real number of US deaths from #COVID19 is nearly double 125k because #COVID death rate is 9% in US w current standards &amp; procedures of modern healthcare we have. #GOP states are fudging cause of death numbers as #floridacovid w over 5k pneumonia deaths instead of the 918 expected,2020-06-27 17:58:26+00:00,0.0,0.0,,#COVID19 #COVID #GOP #floridacovid,covid
588,PS310K,"In a normal year, our Kindergartners would have their Stepping Up ceremony in the school building with their teachers and families... unfortunately, COVID-19, had other plans for us. That doesn't mean the… https://www.instagram.com/p/CB8pldNh7cS/?igshid=141fs4napz1cx",2020-06-27 17:54:44+00:00,0.0,1.0,,,covid
589,realcliffcohn,"We have had a couple hundred thousand positive COVID tests and very few positive antibody tests. That leaves about 8,000,000 of us. We have been making personal sacrifices. Wear a mask, wash your hands, socially distance, be smart, don’t watch Fox or listen to Pence.",2020-06-27 17:53:02+00:00,0.0,0.0,,,covid
590,realcliffcohn,"I have seen it with my own eyes - protestors social distancing, with masks, peacefully. Don’t believe everything @LisaMarieBoothe and Fox News tell you. They also said COVID was a hoax and not to wear a mask.",2020-06-27 17:50:52+00:00,0.0,0.0,@LisaMarieBoothe,,covid
591,ReckRoom73,Wanna go to that restaurant you've been waiting to be open? Just plan a protest. No mask no covid no problem,2020-06-27 17:49:06+00:00,0.0,0.0,,,covid
592,RatedFerg,I haven’t really enjoy NYc as much as recently. Riding bike everywhere and seeing the beauty of my city. Difference communities and how the relates !!! True covid summer. I’m with the shits ,2020-06-27 17:48:32+00:00,0.0,0.0,,,covid
593,RobertJones2432,“Cuomo announces probe of Westchester graduation ceremony with COVID-19 positive guest The unidentified student had recently traveled to Florida and returned to attend the drive-in graduation ceremony for the Class of 2020 at Horace Greeley High School in Chappaqua. “,2020-06-27 17:42:41+00:00,1.0,1.0,,,covid
594,brian_maurice,casual information and news consumers are becoming COVID-19 fatalities. TRUMP and Pence are gaslighting them. We are in deep trouble.,2020-06-27 17:38:30+00:00,1.0,1.0,,,covid
595,PeterComitini,"I suppose you believe that drinking while driving is a personal freedom too, just like texting while driving. Common sense laws protect us. Republican stupidity is killing us. We’ll see how that works out in the next few weeks as red states are overwhelmed by COVID.",2020-06-27 17:34:36+00:00,0.0,0.0,,,covid
596,USACleanWater,"Way worse! At least Americans received a stimulus check for #COVID! Flint residents have not received anything for their harm, yet! Been more than 6 years &amp; #Flint residents still have to bathe, drink, cook &amp; clean with bottled water. Not a good comparison! #FlintWaterCrisis",2020-06-27 17:34:31+00:00,6.0,5.0,,#COVID #Flint #FlintWaterCrisis,covid
597,Danielle20_,So fucking sick of Covid !!!!,2020-06-27 17:27:23+00:00,0.0,0.0,,,covid
598,billy_digital,"Fucking Dolan asked if he could throw a benefit concert and have people with COVID antibodies in the crowd, as if those folks hadn’t already survived something awful",2020-06-27 17:21:19+00:00,0.0,0.0,,,covid
599,thebyron,"#coronavirus #covid #corona #stayhome #quarantine #lockdown #socialdistancing #staysafe #virus #coronav #stayathome #pandemic #cuarentena #memes #s #pandemia #instagram #instagood #like #quarentena @New York, New… https://www.instagram.com/p/CB8kqNoj-Mc/?igshid=1dhrs9g72mv6t",2020-06-27 17:11:40+00:00,0.0,0.0,,#coronavirus #covid #corona #stayhome #stayhome #quarantine #lockdown #socialdistancing #staysafe #virus #coronav #stayathome #stayathome #pandemic #cuarentena #memes #s #pandemia #instagram #instagood #like #quarentena,covid
600,ripmyfaves,DR lifts the quarantine for Covid cause they “good” yet my grandmother passed away from it yesterday ok ,2020-06-27 17:08:33+00:00,0.0,0.0,,,covid
601,watergatesummer,"You care more about Racist Statues honouring Hate & Cruelty than you do about the Horrendous loss of life your administration has caused, 125,000 lives and counting, more dying every day, it could easily be 400,000 Covid Deaths by Election Day. #BloodOnTrumpsHands #TraitorTrump",2020-06-27 17:05:07+00:00,1.0,0.0,,#BloodOnTrumpsHands #TraitorTrump,covid
602,teachitKate,Two major differences to today’s look if not for COVID-19: 1) My hair would be laid in the ONLY updo 2) I would be sitting at a workshop at Centennial Boulé in DC. I probably would not be struggling with this… https://www.instagram.com/p/CB8jqAgpJUL/?igshid=3t9vcitcv03j,2020-06-27 17:02:54+00:00,0.0,0.0,,,covid
603,GormoExJourno,"""Americans living in dense cities are not causing the bulk of COVID-19 infections to rise and are not contributing to as many deaths, according to a new study."" ",2020-06-27 17:01:23+00:00,0.0,0.0,,,covid
604,_PurplePassion_,"Due to Covid, we are now one true way. #safety #sixfeetapart @Purple Passion https://www.instagram.com/p/CB8jTnPgDES/?igshid=1vmrutlqobdp0",2020-06-27 16:59:51+00:00,0.0,1.0,,#safety #sixfeetapart,covid
605,vctr1369,COVID idiots!!! ,2020-06-27 16:57:39+00:00,0.0,1.0,,,covid
606,Michael44004861,"If we all #WearAMask, the number of COVID 19 cases and deaths would go down dramatically",2020-06-27 16:56:34+00:00,0.0,0.0,,#WearAMask,covid
607,Michael44004861,There’s no way the NBA should be resuming their season in Orlando #Florida after 16 players tested positive for COVID 19.,2020-06-27 16:54:59+00:00,0.0,2.0,,#Florida,covid
608,klkid969,I’m sorry but COVID-19 do your thing I’m sick of all these people that are having hissing fits about wearing a mask. Die already and I ask the lord to look out for the medical workers because of stupid people like that.,2020-06-27 16:54:28+00:00,0.0,3.0,,,covid
609,lippygyall,"also, how are you screaming #BLM while ur coming back to NY during a fucking pandemic when COVID-19 disproportionately affects black people, especially in NY? people get on my nerves omg",2020-06-27 16:52:47+00:00,0.0,0.0,,#BLM,covid
610,gaynycdad,"Or, you are too busy letting Russia kill American soldiers. Or, you are too busy lying about Covid 19 and it’s increasing spread.",2020-06-27 16:47:30+00:00,0.0,0.0,,,covid
611,beccaLader,we covid negative baby ,2020-06-27 16:44:02+00:00,0.0,63.0,,,covid
612,Flora4Congress,Can tell you we’ve been on the ground meeting tens & thousands of constituents since October. I haven’t seen either of my opponents anywhere in-person. When COVID hit we started driving the district nearly everyday. Please consider a 1$donation. We hire the unhouse &amp; unemployed,2020-06-27 16:43:54+00:00,0.0,1.0,,,covid
613,adena_andrews,Covid taking everything always from us. ,2020-06-27 16:38:33+00:00,2.0,13.0,,,covid
614,RSpurga,"124,000 Americans dead from Trump virus, 20 million Americans infected and Infector-in-Chief-Trump cancelled NJ rally cause Covid infections exploding all over US as Texas goes to lockdown.",2020-06-27 16:34:41+00:00,0.0,0.0,,,covid
615,nicolehe, @moogoesthequack made this bot for free COVID-19 testing in Southeast Texas using http://sms-bot.info!! https://twitter.com/moogoesthequack/status/1276910855561625600?s=21,2020-06-27 16:24:52+00:00,0.0,4.0,@moogoesthequack,,covid
616,LauraBray__,She died saving other people from Covid. She’s a hero! Thank you for your kind words ,2020-06-27 16:23:04+00:00,0.0,40.0,,,covid
617,ishnehhas,The sad truth about COVID is that it became more of a political ploy. We shy away from the science and data in order for certain opinions on the disease to fit our political views. ,2020-06-27 16:21:50+00:00,1.0,8.0,,,covid
618,jdny2,"Told you. The only reason he cancelled his NJ trip was because he knew he would be quarantined after visiting COVID hotspots. I guess VA doesn’t have the same concern, so he gets to play his little golf game. ",2020-06-27 16:21:16+00:00,0.0,1.0,,,covid
619,lippygyall,"people are so fucking selfish bro. like, i want this shit to be OVER so my mum who is insanely high risk *went into respiratory distress x3, discharged from the ICU months prior to covid* can LEAVE and enjoy her city and life.",2020-06-27 16:18:53+00:00,0.0,0.0,,,covid
620,lippygyall,"literally fuck you if you left NY during the COVID quarentine for a place like Florida or Texas and come back when it PEAKS in YOUR state and dies down in mine. literally, fuck you.",2020-06-27 16:17:26+00:00,0.0,1.0,,,covid
621,NaijaBwoy,Lmaoo COVID or no COVID you must to marry,2020-06-27 16:16:30+00:00,0.0,0.0,,,covid
622,AdamBeilman,"100% get the precaution, but I meant why antibody test vs. regular Covid test? Active infection of Covid would be what you don’t want to bring to family...antibodies means the virus has come and gone and you are (maybe/hopefully) immune from future infection",2020-06-27 16:07:41+00:00,0.0,3.0,,,covid
623,almighty_red,whole lotta money in covid. look harder.,2020-06-27 16:03:04+00:00,1.0,8.0,,,covid
624,realbutcherbill,I say this as someone that dearly loves the restaurant business: permanently close and revoke liquor licenses of every place that doesn’t comply with COVID safety measures. Seen here Due West in the WVill. @NYCMayor @theNYCalliance @NYCCouncil @NYC_DOT https://www.instagram.com/p/CB6vbCFnw-f/?igshid=pmi4fcubrnyc,2020-06-27 15:52:38+00:00,0.0,4.0,@NYCMayor @theNYCalliance @NYCCouncil @NYC_DOT,,covid
625,TheAdvoc8te,"Data includes 31 new positive coronavirus (COVID-19) cases, bringing the District’s overall positive case total to 10,216 and two additional COVID-19 related deaths. [PR] Coronavirus Data for June 26, 2020 ",2020-06-27 15:50:13+00:00,0.0,0.0,,,covid
626,zealep_s,"same people that were going out are the same people preaching about Covid and staying home now, pick a lane",2020-06-27 15:40:30+00:00,0.0,0.0,,,covid
627,AlessandroMRosa,We saw how that went with COVID stimulus and how GOP have stonewalled the next bill needed... fool us once shame on you... you’re wrong DB.,2020-06-27 15:35:20+00:00,0.0,0.0,,,covid
628,GuttermanHoward,"(continued) : RAPISTS, ILLEGAL ALIENS WHO JUMPED THE LINE(S), COVID - 19 INFECTED PERSONS, ANARCHISTS, THIEVES, MUGGERS, MURDERERS, ETC. CATEGORGY TWO : DEFUND THE POLICE ACTIVISTS WHO HAVE NEVER EVER HEARD OF ANY CRIMES BEING COMMITTED - EVER! - SO WHO NEEDS ANY POLICE : Next &gt;",2020-06-27 15:33:10+00:00,0.0,0.0,,,covid
629,NewYorkNeek,My friend ask me is it wrong to want to protest but not protest cause you don’t want to get Covid. Or risk spreading it.,2020-06-27 15:31:19+00:00,0.0,1.0,,,covid
630,MaherNasserUN,"“Covid brings together a particularly inflammable assortment of fears about technology, medicine, information and power.” Is there any truth behind the #COVID19 Conspiracy theories?",2020-06-27 15:29:06+00:00,1.0,4.0,,#COVID19,covid
631,AnjeraMari,This Monday on Covid-19 &amp; Company: Conversations from the epicenter across the globe On Today's show... the Brilliant and Beautiful Ms Christina Masselay CEO of Mass Financial Management keeps me company as we… https://www.instagram.com/p/CB8Ysw1B17e/?igshid=1iijdaqk7v4y0,2020-06-27 15:27:43+00:00,0.0,0.0,,,covid
632,DrCelineThum,"I used thoracic ultrasound to diagnose ‘incidental’ COVID in many patients, i.e. trauma activations, which allowed us to take necessary precautions early and reduce unintended staff exposure. Relying on symptoms alone is playing Russian roulette.",2020-06-27 15:20:20+00:00,0.0,2.0,,,covid
633,DrewMcCaskill,"If you think Fox News has any credibility, just remember how they covered #HelmetGate vs how they cover the 120,000 COVID deaths... see below... ",2020-06-27 15:15:13+00:00,6.0,13.0,,#HelmetGate,covid
634,SmurfsEyeView,"Florida being overcome by COVID cases, yet New Yorkers in Miami like ",2020-06-27 15:12:07+00:00,9.0,14.0,,,covid
635,gntlmnking,"Folks, just remember... whilst there are over 127,000+ American COVID deaths, the dictator in the White House is at one of his golf courses. Trip being paid for by taxpayer money.",2020-06-27 15:10:25+00:00,0.0,1.0,,,covid
636,warrenmcintosh8,"Consider, if covid-19 is not soon brought under control, currency and coinage will soon go the way of the Dublin ",2020-06-27 15:03:00+00:00,0.0,0.0,,,covid
637,darthguccci,when I do the covid test I’m going to see if I can trick them into giving me a labotomy,2020-06-27 15:01:50+00:00,0.0,9.0,,,covid
638,TRUE_STEEL,"Almost 4 months without being able to touch, hug or kiss my baby due to COVID &amp; her asthma. She graduated Pre-School yesterday and she heading to kindergarten in September. She told her mom all she wanted to do is… https://www.instagram.com/p/CB8VxquAvjS/?igshid=d3hqryt304dp",2020-06-27 15:01:37+00:00,0.0,0.0,,,covid
639,har_wheels,Reposted from @rix_magazine (Pop up Meet &amp; Rally Run The New 7SDAY) 7sday is just 2 weeks away Covid may have messed up our original plans for the new 7sday second annual car show and meet but we will still pay… https://www.instagram.com/p/CB8VtQWni6d/?igshid=i46of34e5qk1,2020-06-27 15:01:02+00:00,0.0,0.0,@Rix_Magazine,,covid
640,JuniousSmithIII,Lenoir County sees significant drop in COVID-19 cases ,2020-06-27 15:00:08+00:00,2.0,4.0,,,covid
641,_SilvaaaaSurfer,"shared a Corona with a girl named Nita who also happened to have Covid-19, call that Coronita ",2020-06-27 14:57:48+00:00,0.0,1.0,,,covid
642,Oldmanriverwalk,If the 6’ COVID rule wasn’t in effect I’d ask him for a ,2020-06-27 14:53:50+00:00,0.0,0.0,,,covid
643,GormoExJourno,"If Lionel Messi scores today versus Celta Vigo, that'll be his 700th career goal. He scored his 600th on a free kick vs Liverpool, May 1, 2019 If not for COVID lockdowns, he'd likely have had more than 100 goals in less than a year's time - at age 33 That's staggering #FCBLive",2020-06-27 14:47:32+00:00,0.0,0.0,,#FCBLive,covid
644,kalfronrd,Real dudo mucho salir de Bayaguana no viajo mas solo de visita aun que sea pa cuba tuvo que llegar el covid para amar mas RD,2020-06-27 14:44:15+00:00,0.0,0.0,,,covid
645,wetdancefloor,"I can’t wait to be able to say, “hey, remember COVID-19 from back in the day”",2020-06-27 14:37:17+00:00,0.0,2.0,,,covid
